Comment,Rating
Vừa mua con màu xanh lá cuối Cùng thì phải... máy đẹp thực sự. Nhân viên phục vụ tận tình,5/5
"Đã mua sản phẩm được 6 ngày. Máy tốt, đẹp, mượt mà, pin trâu nói chung nếu k quan tâm về màn hình thì chiếc ip này quá tốt",5/5
"Đã mua tại Thegioididong.com
 Mọi trải nghiệm tuyệt vời, pin ổn, màn hình rất tốt",5/5
"Mua được con màu xanh đầu tiên tại phú quốc, máy rất đẹp, mướt chụp hình đẹp như xs, pin trâu như xr, ngon, nhân viên nhiệt tình",5/5
"Dùng được 3 ngày, mọi trải nghiệm tuyệt vời, pin ổn, màn hình rất tốt, không hề xấu hay rổ.
Duy nhất khoảng chụp ảnh xóa phông vật thể làm chưa tốt, chắc do thiếu camera tele",4/5
"Quá tuyệt khi sở hữu màu xanh lá hơi bị hiếm 1 tý ở Cam Ranh, khánh hoà. Mọi thứ đều rất tuyệt. Iphone 11 là quá đủ cho mọi nhu cầu. Ae nên mua nhé",5/5
"dùng sạc cho điện thoại huawei nova 3e thì bao lâu đầy pin, có củ sạc nhanh cho điện thoại mình không",4/5
Của c bị gì vậy ạ?,0/5
"sạc vào chỉ có 2 cổng type C vs micro USB thôi, lấy light night sạc bảo sao ko đc,",0/5
có type A kia,0/5
Mua sạc về mà mình quên k hỏi nếu hết pin trong sạc thì sạc kiểu j khi 2 đầu cắm trong sạc đều to,1/5
"Đáng đồng tiền bát gạo, âm thanh sâu bass mạnh chân thật, xem phim nghe nhạc đều hay, không dính tạp âm, chuẩn 7.1 rạp phim luôn hài lòng lắm! Mong sẽ ra thêm nhiều sản phẩm chất lượng như vậy",5/5
Đọc các bình luận thấy êm. Mua về quá thất vọng. Sạc sạc dự phòng nó cứ chạy đèn mà ko vô bin sạc để wa đêm luôn cũng z. Thử đổi cục sạc khác cũng z. Chán,1/5
"Chế độ bảo hành 1 năm rất tuyệt vời. Cáp sạc tiện lợi với 3 đầu, dùng được cho nhiều model điện thoại khác nhau trong gia đình. Dây chắc chắn, không bị bẩn",5/5
"sản phẩm có 3 đầu sạc rất tiện lợi, chể độ bảo hành 1 năm rất an tâm để sử dụng, đánh giá tốt",5/5
"Dây cáp tiện lợi dùng cho mọi loại điện thoại, Thuận tiện khi mang theo đi du lịch hay để ở nơi làm việc. Cáp sạc tốt. Dây chắc chắn. không phải mang theo nhiều dây, có chế độ bảo hành tốt",5/5
"Đã mua sản phẩm này tại cửa hàng thế giới Di Động :3 dùng rất ổn nha ae :3 với số tiền này thì đành vậy thôi.
Pin 500mah nhưng sạc mất 2h, không phải 3h như các sản phẩm khác. ",5/5
Mình mua về dùng được thời gian thấy hơi bị rè liệu có được đổi trả ko vậy.lúc mua thấy bảo có lỗi thì được đổi trả,5/5
"Tiếc thế em nhỉ,sao em Ko để đến sang năm 2021 mà mua còn giảm giá nữa ý,hic, thời điểm mới ra Ah mua còn 27 củ ý em a ",0/5
Mai còn giảm 3tr500 luôn,0/5
Giá hiện tại của TGDD chênh lệch cao ở ngoài nhiều tầm 5 đến 6tr mặt dì bảo hành chính hảng giống nhau,0/5
Máy mua dc 2 tháng. Chơi liên quân bật chưa max cấu hình mà hay bị giật lag. Fps từ 60 giảm xuống còn  5. Giật là ko chơi dc. Cảm thấy thất vọng,3/5
"Đã chỉnh âm lượng lên maximum nghe thử chưa, nghe muốn bể lỗ tai, to ngang ngửa Oppo Find X2 còn than hơi nhỏ, hay là ông ko biết điều chỉnh âm lượng ?",0/5
Mình mới mua dc mấy ngày thấy ok máy ngon.mỗi tội máy tụt giá nhanh nhưng hok sao mình là fan của sam sung . Máy quá tuyệt ,5/5
"Chào shop.
Shop cho e hỏi chút là e mới mua ss galaxy s20+ tại chi nhánh ở Xã Đàn được khoảng 1 tuần, đến bây giờ khi em gọi điện thì micro thu âm rất khó nghe, lúc to lúc nhỏ và thi thoảng còn có tiếng rít lên kiểu sột soạt (khi nch e cầm đt và giữ nguyên ở một khoảng cách cố định). Vậy là bị làm sao ạ. Có phải do micro của đt có vấn đề k?",4/5
Âm thanh ổn trong tầm giá nghe nhạc ngon. Mua ngay đợt giảm giá nữa. Nhân viên dễ thương,5/5
"Các bạn mua hãy cân nhắc nha
Điểm mạnh: Tai nghe hay, tiện lợi, sạc khá nhanh.
Điểm yếu: Ảnh hưởng rất nhiều tới tốc độ mạng (Mình connect xong là mạng lag thấy rõ, YouTube chậm, không video call được cứ bị chập chờn)
",2/5
"Qua quá trình sài 1 năm thì chất lượng vẫn còn được 50%. Khá tốt. Nên mua loại này sài có sạc nhanh.
Nạp pin vào cũng rất nhanh. 
Hàng chất lượng hơn giá.",5/5
"Loai nay dùng ngon, số phần trăm lúc sạc cho dt nhiều khi nhảy lung tung thui, nhung khi sac đầy dt rút ra 1 lúc thì mới hiển thị chính xác iphone xs của mình sạc 2 lần vẫn còn 6mấy %",5/5
"Tôi đã mua 3 cục loại này, có QC 3.0 , và màn hình hiển thị % pin rất ok, dùng hơn nửa năm vẫn ổn,",5/5
"Tháng 10 năm 2019. Mình có mua Sản phẩm pin dự phòng này. Dùng rất ổn. Body chắc chắn. Hiệu suất chuẩn không bị chai như các loại rẻ tiền.
Cảm ơn TGDĐ đã có sản phẩm chất lượng.",5/5
"Ngày 28/11/2019 mình đến TGDĐ mua iphone xsmax,rồi nhân viên của siêu thị tư vấn mình mua sạc dự phòng này để dùng,sạc nhanh cho máy.mình mua và dùng đến giờ là tháng 4/2020 thấy rất tốt,sạc rất nhanh đầy pin điện thoại,thiết kế đẹp,chắc chắn",5/5
Tại sao chụp hình bị óng vàng vậy ad. Lúc thì bình thường lúc thì vàng quá. Nhờ kỹ thuật tư vấn giúp,1/5
"Máy chụp bị out nét, do thiếu sáng, bạn chụp trong môi trường thiếu sáng nó bắt nét hơi chậm, nên lấy nét, giữ máy chắc tay . chụp xong chờ 1 chút cho nó lấy nét chuẩn. Iphone còn bị như vậy nói chi samsung.",0/5
"Vào xem hàng đổi trả oppo find x2 toàn quốc có hai ba cái..
Bộ ba galaxy s20 thì đếm ko xuể..thế mới biết find x2 nó ""chất"" như nào
Đang dùng và cảm nhận quá ""phê"" 😘",5/5
OK bạn nói đúng ,0/5
vì có bao nhiêu người mua Find X2 đâu mà đòi đổi trả nhiều,0/5
Có mua nhiều đâu mà trả hết hệ thống chắc bán được 100 cái,0/5
Do ít ng xài oppo mẫu cao cấp bạn ơi...,0/5
Chờ nó giảm về 14-15 triệu thì mua.....,0/5
Mình ko có điều kiện dùng fine x và đang dùng oppo reno 2 f mà quay video chống rung điện tử quá mượt.. đã từng dùng samsung nhưng oppo thì ko thể chê được mặc dù chỉ dùng máy tầm trung..,0/5
"Mới lấy xong hôm qua 3/4/2020 mọi thứ đều tuyệt vời, đã cập nhật lên bản mới nhất, mình gặp 1 vấn đề là thanh điều hướng đôi lúc bấm vài lần mới nhận hiện tại vẫn đang bị như vậy ,nếu thời gian nữa vậy bị mình sẽ ra TGDĐ xem ntn và đổi được không ,",5/5
Chụp hình ban đêm ok.góc rộng.chuẩn.phục vụ ok 👍👍👍👍.máy quá đẹp(riêng ý kiến tôi).sạc cũng nhanh.👍📱,5/5
"Ok phải k a ,dạ cho e xin cảm nhận về máy nha a",0/5
"Máy dùng rất tốt, thời lượng pin lâu, chụp hình rất ổn chỉ tiếc là không có sạc nhanh :((",5/5
Camera kh chân thật lắm. Chụp hình bị mờ kh khác gì chụp ss hay oppo :(((. Chụp kh còn nét thật. Bị ảo quá nhìu,3/5
đáng đồng tiền mua rất ok xài 6tháng pin vẫn trâu tóm lại hợp lí cho quả màn  thi ok,5/5
"Hàng Sài siêu tốt , pin lâu hết, chụp hình rõ nét âm thanh rõ , chơi game mượt . Nhân viên thân thiện 
",5/5
Máy xài ổn định. Pin xài hơn 1 ngày mới hết. Mạng mẽo cũng OK. Mỗi tội  lúc có cuộc gọi thì mất data,5/5
"e mới mua 1 con ip 11 màu xanh rất đẹp,pin trâu, chơi game bao mượt, tốt hơn hằn các ip khác kể cả xsm chỉ thua xíu về màn hình. Mn nên mua và trai nghiệm ạ, rất tuyệt vời.",5/5
"Âm thanh tốt, gắn vào tai không bao giờ rớt nếu lắp cái móc có trong hộp vào, phạm vi 10m âm thanh ổn định quá 10m sẽ giật âm thanh, giá tiền hợp lí. Thích hợp chạy bộ đàm thoại ổn định. Đẹp. Nhân viên giao hàng đúng giờ k trễ 1s, phục vụ rất tốt. Các bạn nên mua nếu nhu cầu âm thanh không quá cao. Hết, cảm ơn tgdd!",5/5
"Tai phôn này chơi game ko nói chuyện được là bị sao,cho hỏi chơi ko nói chuyện được là do mình hay là do ko thiết lặp cho game",2/5
Bạn đọc kỹ nhé. Sạc cho sdp cổng micro và type C,0/5
"Mới mua về sài không được ổn lắm ,khống sạc đầy điện thoại tự ngắt không sạc nữa khi vẫn còn đầy pin nhưng màu đẹp ạ",4/5
"Thật sự thất vọng 
1..rè... 
2 chối.. 
mới mua lúc 4h chiều 
Ai đọc nhận xét này thì rút kinh nghiệm nha.. ",1/5
"Mới mua về đã rè ko xài đc. Hỏi tổng đài thì nt 1 tiếng tl đc 1 tin, cuối cùng sau 2 ngày xong nói ko có sản phẩm nên ko hỗ trợ đc. ",1/5
"Chỉ được cái mã và màu đẹp, sạc được 1,5 lần là hết pin (vậy cũng ok). Nhưng vừa hết hạn bảo hành là hư, không sạc được nữa. :) (cứ dùng Ava là bị vậy, 2 cục sạc dự phòng bị y như nhau, sau này không mua Ava nữa)",1/5
"Sạc dởm, xài vừa hết hạn bảo hành 3 tháng đã hư. Sạc lâu, dài tiếng, hết hạn bảo hành 3 tháng hư liền",1/5
"Giống mình thế ạ, vừa hết hạn bảo hành là hư",0/5
Thất vọng thật sự mua về sạc cả buổi ko đầy đc 3 cục. Dùng ko đến 2h đã gần hết pin,1/5
"Thất vọng đổi 2 lần mà vẫn ko sạc đc 
Đi đổi hoài cũng mệt , chán đổi hoài ko sài đc
",1/5
cổng dẹt bên trái á bn,0/5
"Mới mua về dùng thử thì sạc từ sáng đến chiều tối mới đầy mà chỉ có 4 mức pin chứ nhiêu đâu, tới lúc sạc điện thoại thì chưa đc 1h thì hết 2 mức pin. Hối hận khi mua",1/5
"7500mah mà sạc cho điện thoại 5000mah thì hết sạch, sạc lại quá lâu, chờ nửa ngày mà mới được 2 chấm, sạc cho điện thoại cũng lâu, tệ hơn cả sạc dự phòng trước đây m mua 150k",2/5
Những ngày đầu xạc độ 4 tiếng là đầu vì dùng xạc nhanh. Sau đó thì xạc cả đêm cũng ko đầy pin.,3/5
"Chào quý khách, Thế giới di động sđã ghi nhận và chuyển bộ phận liên quan hỗ trợ quý khách. Cảm ơn quý khách.",0/5
"Chào Quý khách, Thế giới di động đã liên hệ và xử lý hoàn tất với quý khách. Xin cảm ơn",0/5
"Moi mua sạc dự phòng hồi chiều , nhân viên tư vấn là nữ , nói chuyện rất dễ thương , chị đi thanh toán tiền nhanh lẹ , còn chất lượng chưa biết thế nào , mong chất lượng bền , ",4/5
"Sản phẩm tốt ! Nhân viên tư vấn nhiệt tình, giới thiệu về khuyến mãi rất chi tiết ",5/5
"Sản phẩm tốt ! Chị nhân viên tư vấn nhiệt tình, vui vẻ và giới thiệu về khuyến mãi rất chi tiết! ",5/5
"Sản phẩm thì ok mà hôm trước ra mua nhân viên ko tư vấn cho mình cái khuyến mãi giảm giá cho khách hàng cũ, về nhà coi lại mới phát hiện ra thấy bực ghê",4/5
Thuận tiện khi mang theo đi du lịch hay để ở nơi làm việc. Cáp sạc tốt. Dây chắc chắn.,5/5
"Sản phẩm dùng tốt, thiết kế tiện lợi, không phải mang theo nhiều dây, có chế độ bảo hành tốt",5/5
"Dây cáp tiện lợi dùng cho mọi loại điện thoại. Chỉ cần một, mà không phải mang theo nhiều sợi khi đi công tác, đi du lịch.",5/5
"sản phẩm dùng rất là bền, mặc dù mình mua hơn năm rồi nhưng chưa phải đi bảo hành lần nào cả, có 3 đầu rất tiện dùng cho nhiều điện thoại khác nhau",5/5
Thật ra dung lượng đúng chỉ khoảng 16500 mAh nhưng bù lại hiệu suất ( Out ) đạt tới khoảng 79% chứ không phải 65% như thông số TGDD đưa ra . Nghĩa là mức dung lượng có thể sử dụng được là 12800 mAh,5/5
Cái đồ đo sạc dự phòng bác mua ở đâu vậy,0/5
"Khuyến mãi 199k nhưng nạp pin đầy cho sạc 6 tiếng chỉ mới 50% , có hổ trợ cho đổi lại ko v ???",1/5
Dùng em này cũng hơn một năm rồi. Chất lượng tuyệt vời. Pin trâu. Âm thanh hay. Đệm đeo tai rất êm. Nói chung là ngon. Nên mua,5/5
"Tai nghe cực ngon luôn nhé mng, đáng mua lắm, bass cực sâu :))) nói chung là siêu ưng",5/5
"sản phẩm tốt giao hàng nhanh tư vấn tốt rất thích giá cả lại rất tối lại còn đầy đủ phụ kiện nhưng bật mic ở nào thì ko biết
",5/5
"Mình rất thích ,rẻ mà đẹp ,nghe tốt!! Trước giờ ủng hộ bên TGDD 3 sản phẩm .!!!!!",5/5
Trong quá trình sử dụng thật sự rất đao tai luôn ạ không biết khắc phục như thế nào ạ... Khoảng 10 phút sử dụng thì rất khó chịu mong cho cách khắc phục ạ... ,2/5
"Phần ôm trên đầu, bạn bỏ xuống cằm giống mấy ng DJ nhé",0/5
Iphone Xs chơi liên quân giật ?????,0/5
Chắc mua iPhone XS hỗ trợ 2 thẻ nhớ,0/5
Chip A12 bionic chơi liên quân cùi bắp mà giật :V,0/5
iPhone có hổ trợ thẻ nhớ à :v,0/5
ý nó là ip china đó :)),0/5
"Người ta chơi giật thì nói giật, liên quân cập nhật nặng lắm chứ đùa, chơi 3-4trận, bật max âm thanh,  max đồ họa nóng máy thì iphone 11 cũng giật nhé, làm như ip của tụi m thần thánh lắm",0/5
Ip chơi game giật thg này có bị gì k v,0/5
Liên quân có nặng cỡ nào cũng k có cửa vs pubg xíu nào lun á. Xs mà giật. Vô chê cũng chê cái k có,0/5
"Lỗi micro đó bn ,đổi máy khác ik bn ,tháng đầu tiên đc đổi á",0/5
Các cao nhân cho em hỏi sao mà cái con máy của e nó sạc pin lâu vô thế. Cấm sạc vô đt báo là 1h5p nữa sẽ đầy mà thực tế là hơn vậy rất nhiều. K biết có lỗi gì không,4/5
tôi cũng vậy tại điện thoại để nóng quá sẽ vô lâu hơn để mát là theo tốc độ,0/5
Vẫn 1h04 đầy mà,0/5
Đt báo thì vậy mà canh đồng hồ thì hơn,0/5
"Tui cũng vậy, sạc 2h mới đầy, pó tay s20+",0/5
Khi sạc trong phòng máy lạnh thì nhanh hơn đc khoảng 20p á mọi người,0/5
Vô chăm sóc thiết bị.lớp vô phần pin bật 3 mứt sạc lên.1sạc nhanh 2 sạc siêu nhanh.3 sạc nhanh không dây là ok,0/5
"Mọi người dùng s20+ cho em hỏi với. khi mở video hay ca nhạc đại loại là âm thanh có bị dung máy, cầm máy cảm thấy âm thanh dung rất mạng ở phía sau lưng máy ko ạ. Em mở 1/2 volum cũng vẫn bị như vậy. Có phải máy bị lỗi không ạ",3/5
"Sp khá ok nghe êm tai khá thú vị nhưng mới mua hôm qua giá 360 giờ km 315. Hờn cả thế giới
",5/5
"Mua về lâu rồi giờ mới sử dụng mà sao nói chuyện bên kia ko nghe mình nói, bên đó nói thì mình nghe rõ, vậy là bị sao ah",3/5
Ad so sánh dùng với mozard q6 về: - thời gian sử dụng liên tục - thời gian chờ - chất âm - độ bề của pin,5/5
Mua tai nghe h ko kết nói chập chờn nv kt rất lâu vẫn ko giải quyết đc.chờ lại về xem đc ko lại kt lại,1/5
"Sau hai lần đổi trả sản phẩm tại dmx cư jut, Đăk nông. Cuối cùng cũng chọn được sản phẩm rất ưng ý. Nhân viên vui vẻ nhiệt tình lịch sự. Rất hài lòng về chất lượng phục vụ của đội ngũ nv cũng như sản phẩm.",5/5
