,Comment,Rating
796,đồng hồ thông minh apple watch s3 có màu hồng quá đẹp thiết kế chống nước khá là hoàn hảo đồng hồ thiết kế đẹp và sang khá là tinh tế nhân viên tv nhiệt tình dễ thương,Positive
797,hiện tại mình đang xài sản phẩm này tình trạng và chức năng quá ok kiêu mẫu đẹp,Positive
798,size 38mm nữ tay nhỏ đeo rất đẹp mọi tính năng đều rất tốt thông báo cũng nhanh nói chung rất đáng mua,Positive
799,hàng xài rất tốt nhân viên bán tư vấn rất ok mua rất thấy ưng ý thôi đánh giá shop 5 sao,Positive
800,sản phẩm tuyệt vời nhân viên hỗ trợ hết mình máy nhanh mượt màu vàng mới sang trọng,Positive
801,sau hơn 1 tuần trải nghiệm và sử dụng thấy máy khá ok ổn mượt không có gì có thể làm chậm hay làm khó với con chip a12 bionic chụp ảnh đẹp và tiện lợi hơn là sử dụng 2 sim sóng sánh rất ok chỉ có 1 điểm duy nhất về mặt hình thức đó là thiết kế quá xấu viền màn hình với khung xương máy còn đút lọt đồng tiền polyme có bác nào bị trường hợp đấy không ạ,Positive
802,nhận hàng máy cập nhật tiếng việt đầy đủ nha cả nhà tay mình nhỏ nhất có thể vẫn đeo được ai tay to thì đẹp,Positive
803,mua được 3 tháng rồi xài rất mượt thiết kế đẹp đáp ứng rất tốt nhu cầu sử dụng của tôi,Positive
804,note 10 2 tháng dùng ok chơi game pubg thì thực sự giật lag máy nóng là thôi rồi dù để ở mức setting mượt cực độ mọi cái thì vẫn ok k vấn đề gì cả hỗ chối game launcher vào game giật lag hơn bt phải tắt đi mới chơi dc,Positive
805,mình mới mua em này ở thế giới di động 446 đường đại mỗ nhân viên phục vụ rất tận tình chu đáo nhất là bạn an ạ cám ơn cửa hàng đã đem lại cho mình trải nghiệm mua hàng tốt,Positive
806,máy mình up lên 10 xong bị đứng 2 lần rồi không hiểu do máy hay đâu mọi thứ rất ổn riêng đợt này 2 lần bị đơ,Positive
807,xài từ trước tết đến giờ công nhận đáng đồng tiền máy mạnh đẹp pin trâu nói túm lại quá xứng đáng khi mua ẻm này thêm điểm cho nv của tgdd ngay bùng binh phú lâm kinh dương vương q6 vì tư vấn nhiệt tình nói chuyện dễ thương từ a quản lý tới mấy bạn bán hàng đều nhiệt tình,Positive
808,mình mới mua dk mấy hôm sa c cho máy 2750 mah được tới 5 lần qua ok luôn cảm ơn tgdđ,Positive
809,vừa mua hôm qua sạc note 8 vừa chơi pubg cả đêm vẫn còn hơn 60 pin sạc lúc mua 88 nói chung quá ok,Positive
810,hài lòng rất tốt trong tầm giá ai muốn có pin xài khi ko có điều kiện sạc thì nên sử dụng,Positive
811,e mới mua cho e hỏi cái đầu usb 1a sao k sạc dk bị hỏng hay là cổng đấy k sạc dk ạ e sạc cho iphone 6s,Positive
812,sản phẩm tốt đẹp rất đáng tiền bỏ ra cho sản phẩm này đặc biệt sr5 này có thêm màn hình luôn hiển thị rất thích so với sr4 thêm it tiền để lên sr5 hoàn toàn xứng đáng,Positive
813,đồng hồ đẹp nhạy hết nối nhanh nói chung rất hài lòng về sản phẩm và cách phục vụ của của hàng,Positive
814,mình mua sài được gần 10 tháng và sản phẩm bị lỗi phần cứng các bạn bên tgdd thông báo mình được hãng hỗ trợ đổi lại cái tương đương nhưng không phải bản quốc tế mà là bản singapore như zậy khác nào các bạn bỏ ra hơn 10tr để mua bản look rồi khi hết bảo hành các bạn muốn chia lại cho bạn khác thì cái đồng hồ bạn có giá trị không trong khi đó thì mình thấy rất nhiều bạn đã dùng bị lỗi sp nếu hên lỗi trong 1 tháng thì không sao còn nếu hơn 1 tháng bị lỗi thì sao nhất là đối với những người công nhân như mình đâu dư giả gì các bạn cân nhắc trước khi mua nhé để khỏi chịu thiệt như mình tks,Negative
815,nhỏ gọn đẹp thông báo đo nhịp tim khá hay mức giá hợp lý máy nhỏ nên pin khoảng 2 ngày nhân viên tư vấn nhiệt tình,Positive
816,mang đem di bổ củi cở 2 tiếng pin yếu trong khi đó mới sạc đầy tối hôm qua thiêt kế sam sung chỉ được cái chi tiet cắt gọt đep măt nhưng độ bền thì không cao,Normal
817,vòng tay đeo được một xíu đã có xước răng được vài ngày thấy xước to khá là khó chịu nhưng còn lại vẫn ok,Normal
818,đồng hôf tiếng anh nhưng thông báo tiếng việt không bị lổi phong nhé ae ko như nhân viên thế giới di động tư vấn lổi phong tiếng việt xem lại nhân viên tư vấn,Positive
819,máy rất lỗi thường xuyên không có sóng đúng như kiểu đồ chơi trẻ em nay 13 9 mới mua tối 12 9 chán,Negative
820,nói chung là sản phẩm kém định vị xa cả mấy km tỷ lệ đúng chỉ 20 thôi tính năng quan trọng nhất mua về cho con xem giờ với lấy le với các bạn chán đang ở trường mà báo xa tít mù tắp,Negative
821,sai số định vị đến cả cây số thiết bị hiện offline liên tục mặc dù đồng hồ vẫn hiện kết nối 3g ngoài gọi ko thao tác dc tính năng nào khác đổi đến 2 sản phẩm cả đời cao hơn vẫn bị,Negative
822,pin 4 ngày công 9 mới vừa mua luôn lần đầu sạc tôi thấy pin như này quá yêu so với nhà phát hành đưa ra là 14 ngày,Normal
823,xài được tầm 3 ngày sau thì pin ổn định lại xài bản 41mm xài chắc đc 20 22 tiếng thiết kế thì khỏi nói rồi thời trang bắt mắt có tính năng nhắc nhở không ngồi lâu và tìm điện thoại cũng hay hay,Positive
824,thiết kế đẹp sang em là nữ chỉ xài để xem thời gian và nhận thông báo từ zalo fb ngày chỉ sạc 1 lần vào buổi tối sạc chung với điện thoại sau 1 ngày sử dụng nói chung là ok hài lòng,Positive
825,dễ sài,Positive
826,quá thất vọng sản phẩm quá tệ,Negative
827,chất pin trâu mọi chức năng tốt mở thêm mặt thì quá hài lòng còn bộ sưu tập thì không biết thêm như thế nào nhỉ,Positive
828,mới mua sáng 02 10 ngoại hình đẹp tay 16 5 trở lên đeo nhìn khá ổn pin khá trâu nhân viên tư vấn khá xinh,Positive
829,lừa nhau nhé mình xài đến tận 16 ngày mà dam quảng cáo 14 ngày công nhận con này trâu lắm moi người vừa đẹp vừa trâu pin khi mang trên tay ai cũng nghĩ là dong hồ thực thụ chứ hok phải smart watch rất đẹp lại nam tính nữa hơn hẳn những dòng đồng hồ thông minh khác,Positive
830,chán cách kinh doanh,Negative
831,tôi thấy samsung quá thông minh khi chọn tgdđ làm đơn vị độc quyền phân phối vì chất lượng nhân viên và chăm sóc kh rất tuyệt vời ngoài ra lại vô cùng nhiều ch chi nhánh có thể mua tại bất kì đâu với sản phẩm tuyệt vời galaxy watch 3 này tôi rất hài lòng tuy nhiên nếu so với thời lượng pin thì có bị cải lùi đi chút xíu qua các đời thời galaxy watch 46mm thì pin tới 3 ngày galaxy active 2 thì 2 2 ngày còn đến đời này galaxy watch 3 chỉ còn 1 5 ngày tuy nhiên pin lâu đồng nghĩa với ngoại hình cồng kềnh và công nghệ cũ hiện đại nên hại điện nhưng k vấn đề gì quan trọng nhất là sự trải nghiệm nên dù sao đây cũng là 1 sp tốt đáng mua chấm samsung và tgdđ mỗi bên 5 5 điểm sản phẩm tốt phải đi với đơn vị uy tín very good,Positive
832,sản phẩm chính hãng samsung việt nam tuyệt vời samsung không làm minh thất vọng hệ thống bán hàng nhiệt tình,Positive
833,sản phẩm quá tốt trong hệ sinh thái samsung từ vẻ ngoài đẹp công nghệ tốt đồng bộ tốt thông báo và sức khoẻ đầy đủ xứng đáng mua dù giá chua xíu,Positive
834,góp ý cần ghi thông tin chính xác về cấu hình máy watch 3 này xài mặt kính dx không phải là dx như watch 1,Positive
835,sản phẫm bị lỗi,Positive
836,góp ý nên có hình 360 độ giống bên điện thoại như vậy người xem sẽ thấy trân thực hơn,Positive
837,nhiều tính năng hữu ích nhìn rất sang với dây da pin tôi dùng được tới 4 5 ngày khá tốt tôi khuyên mọi ng nên mua,Positive
838,về đồng hồ này tôi thấy thú vị ở phát hiện té ngã tai nạn sẽ ngay lập tức gọi điện số khẩn cấp đo huyết áp đối bệnh nhân bị suy tim điện tâm đồ lượng oxy trong máu khi đang lái xe máy chỉ cần 1 thao tác nhẹ của tay là nghe gọi ngay nếu ở vn đầy đủ các chức năng như v tôi nghĩ nên mua,Positive
839,sản phẩm đẹp sạc vô nhanh và ra cũng nhanh đặc biệt có sạc nhanh cho các dòng hỗ trợ sạc nhanh cần mỗi vậy mình sài s9 nên cắm vô hiện sạc nhanh là thấy yêu rồi tính ra có mỗi loại này là hỗ trợ vậy giá hợp túi tiền và tiện cho những ai đang sài cổng sạc type c,Positive
840,sản phẩm này pin sạc dự phòng rất tốt lại vừa hợp túi tiền lại vừa đẹp cần nhiều những sản phẩm như vậy để cho mọi người yêu đừng được,Positive
841,sản phẩm pin sạc dự phòng polymer 10000mah xmobile atela 10 nhôm xám nặng 302 gr nên dung lượng khả dụng tốt có thể đồng thời sạc vào và sạc ra nhanh bấm nốt nguồn 2 lần cắt được sạc ra rất tiện trong việc cấp nguồn cho camera hành trình xe hơi khi đỗ xe các sạc khác hầu hết không có tính năng này,Positive
842,pin tụt nhanh hơn tụt quần ngày nào cũng phải sạc còn lại mọi cái ok nếu ai muốn pin trâu thì nên mua hãng khác,Positive
843,lấy máy về từ hôm qua theo quan điểm của mình là máy đẹp pin trâu chơi game chụp ảnh rất ok chỉ tiếc là sạc pin hơi lâu không biết có phải do mới mua nên sạc lâu trong những lần đầu hay không nói chung là rất ưng về máy,Positive
844,sản phẩm tốt mẫu mã đẹp như quảng cáo chất lượng ổn pin ở chế độ thông thường khá trâu có khi được hơn 20 ngày bật aod thì hơi yếu chắc tầm 3 4 ngày nhìn chung là hài lòng,Positive
845,đã mua được hơn 1tháng nhìn chung máy ngon mua đúng đợt giảm giá tay nhỏ 15 5cm đeo vẫn đẹp kaka quan trọng nhất là pin trâu chó trên 15 ngày nhược điểm máy chập chờn auto độ sáng khởi động lại sẽ hết pin sạc 100 nhưng tụt 5 đầu rất nhanh về 95 lại bình thường tóm lại ngon trong tầm giá,Positive
846,đã trải nghiệm hơn 1 tháng rất ok trong tầm giá khuyết điểm bắt gps chậm phải đeo thật chặt thì nhận thông tin bước đi mới chính xác,Positive
847,sản phẩm ok cách phục vụ của chi nhánh tạm được song còn kém ko chuyên nghiệp như ở tp do đặt hàng mua tại quê nên phải chờ gửi hàng về sản phẩm ok,Normal
848,lỗi không rõ nguyên nhân,Normal
849,not 10 có 2 điểm trừ 1 là khi lên androi 10 thì cập nhật phần mền các ứng dụng trong ch play load rất chậm kể cả dùng wifi hay 4g điểm thứ 2 là dắc cắm sạc vào máy cứ dayl day kiểu gì rất khó chịu điểm nữa coi như ko tính đó là gửi tin nhắn zalo thỉnh thoảng hơi đơ,Positive
850,sản phẩm sử dụng rất tốt màn hình led hiện thử mức pin rất thuận tiện tuy nhiên đôi lúc đang sạc cho điện thoại k biết vì lý do gì mà nó tự ngắt điện phải bật nguồn cục pin dự phòng lại mới sạc tiếp được,Positive
851,sản phẩm tốt nhưng sạc pin vào cục dự phòng thì màn hình lad báo mức pin chỉ có 99 ko hiện 100 dù sạc từ 99 lên 100 gần 30p,Positive
852,sản phấm tốt sạc pin hơi chậm nhưng không nóng máy khi đang bấm nói chung là tốt,Positive
853,mới mua hôm qua thấy cũng được thái độ nhân viên phục vụ tốt hơn ở siêu thị fpt,Positive
854,pin hơi yếu còn lại thì ok đồng hồ đẹp mình mua giá 3490k nhân viên nhiệt tình dễ sử dụng,Positive
855,chống nước tốt,Positive
856,sản phẩm quá tệ mình quá quá rất rất thất vọng khi mua mình vừa phải đi trả lại máy và bị trừ mất rất nhiều tiền so với số tiền lúc mua nên mn cân nhắc kỹ khi mua nhé,Negative
857,sản phẩm tốt pin ổn tầm 1 ngày rưỡi hoặc 2 ngày thiết kế đẹp tính năng tuyệt vời rất đáng đồng tiền bát gạo,Positive
858,hàng vna thì ko còn phải bàn nữa rồi quá đẹp mấy em nhân viên thì cực kì dễ thương,Positive
859,hàng vna thì ko còn phải bàn nữa rồi quá đẹp mấy em nhân viên thì cực kì dễ thương,Positive
860,mình có mua sản phẩm cách đây vài ngày về sử dụng thì gặp phải lỗi cảm ứng khi mở đa nhiệm mình đã ra dienmayxanh để hỗ trợ bảo hành bạn kỹ thuật hỗ trợ mình test lại sản phẩm và đổi cho mình cái mới chưa kích hoạt luôn mình rất cảm ơn dienmayxanh và các bạn nhân viên đã nhiệt tình support nhất định lần tới sẽ tiếp tục mua sản phảm từ dienmayxanh một lần nữa cảm ơn các bạn nhân viên ở chi nhánh phạn văn chiêu gò vấp hcm,Positive
